triples,predictions,actuals
"Bananaman broadcastedBy BBC BBC city Broadcasting_House Bananaman lastAired ""1986-04-15"" Bananaman starring Tim_Brooke-Taylor ","Bananaman, starring Tim Brooke-Taylor, was broadcast by the BBC, which is located in Broadcasting House. It was last aired on 15 April 1986.",Tim Brooke-Taylor was one of the stars of Bananaman which was broadcast by the BBC. The BBC are based at Broadcasting House in London and they last aired the show on 15/04/1986.
"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsNorth Cumberland_County,_Pennsylvania 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania ","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania and was established in 2000. It falls under the category of Contributing property. Cumberland County, Pennsylvania is located to the north of Adams County.","A monument to the 11th Mississippi Infantry was erected in 2000 in Adams County, Pennsylvania which has Pennsylvania's Cumberland County is to the north. The 11th Mississippi Infantry Monument is categorised as a contributing property."
McVeagh_of_the_South_Seas director Cyril_Bruce McVeagh_of_the_South_Seas imdbId 0004319 McVeagh_of_the_South_Seas producer The_Progressive_Motion_Picture_Company McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878) ,McVeagh of the South Seas was produced by The Progressive Motion Picture Company and directed by Cyril Bruce. It was written by and starred Harry Carey (actor born 1878) and was imdbId 0004319.,McVeagh of the South Seas is a movie directed by Cyril Bruce and starring Harry Carey. The IMDb data for the film consists of the ID of 0004319. Carey was born in 1878 and he was also the writer of this film which was produced by Progressive Motion Picture Company.
Mermaid_(Train_song) followedBy Imagine_(John_Lennon_song) Mermaid_(Train_song) genre Reggae Mermaid_(Train_song) producer Espionage_(production_team) Mermaid_(Train_song) recordLabel Columbia_Records Mermaid_(Train_song) recordLabel Sony_Music_Entertainment Mermaid_(Train_song) runtime 3.16 ,The song Mermaid (Train song) is reggae and was produced by Espionage. It was recorded by Columbia Records and Sony Music Entertainment. It has a runtime of 3.16. It was followed by Imagine (John Lennon song).,"The song Mermaid by Train, produced by the Espionage production team under Columbia Records and Sony Music Entertainment, is an example of the reggae genre and is 3 minutes and 16 seconds long. It the song after Imagine sung by John Lennon."
"ALCO_RS-3 buildDate ""May 1950 - August 1956"" ALCO_RS-3 builder Montreal_Locomotive_Works ALCO_RS-3 length 17068.8 (millimetres) ALCO_RS-3 powerType Diesel-electric_transmission ",The ALCO RS-3 was built by the Montreal Locomotive Works between May 1950 and August 1956. It is 17068.8 millimetres in length and has a diesel-electric transmission.,The ALCO RS-3 was produced between May 1950 and August 1956 and was built by Montreal Locomotive Works. This locomotive has a diesel-electric transmission and is 17068.8 millimetres in length.
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall location Williamsburg,_Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary ","The Mason School of Business is the current tenant of Alan B Miller Hall, which is located at 101 Ukrop Way, Williamsburg, Virginia. The Hall was designed by Robert A M Stern and is owned by the College of William and Mary.","The address of Alan B. Miller Hall is 101 Ukrop Way in Williamsburg, Virginia and the property was designed by Robert A M Stern. The owner of the building is The College of William and Mary and The Mason School of Business are currently based at the Hall and are the current tenants."
Hypermarcas location São_Paulo Hypermarcas product Healthcare Hypermarcas revenue 1800000000 Hypermarcas subsidiary Mantecorp ,"Hypermarcas, located in São Paulo, produces healthcare products and has a revenue of 1800000000. Mantecorp is a subsidiary of Hypermarcas.","Hypermarcas, located in São Paulo, produces healthcare products and has a subsidiary called Mantecorp. Hypermarcas makes $1,800,000,000 a year."
Live_at_Roadburn_2008_(Year_of_No_Light_album) artist Year_of_No_Light ,Live at Roadburn 2008 is the album of the band Year of No Light.,Live at Roadburn 2008 is by Year of No Light.
Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter professionalField General_relativity ,"Brandon Carter, whose professional field is general relativity, was doctoral advisor to Dennis William Sciama.",Dennis William Sciama was the doctoral advisor of Brandon Carter whose professional field is General Relativity.
MotorSport_Vision foundedBy Peter_Ogden Bedford_Aerodrome icaoLocationIdentifier EGBF Bedford_Aerodrome location Thurleigh Bedford_Aerodrome operatingOrganisation MotorSport_Vision Thurleigh postalCode MK44 ,"Bedford Aerodrome, located at Thurleigh, has the ICAO location identifier EGBF. It is operated by MotorSport Vision, which was founded by Peter Ogden. The postcode for Thurleigh is MK44.","The location of Bedford Aerodrome is Thurleigh, postal code MK44, and the ICAO location identifier for the aerodrome is EGBF. The operator of the aerodrome is MotorSport Vision which was founded by Peter Ogden."
Liselotte_Grschebina birthPlace German_Empire German_Empire foundingDate 1871-01-01 ,Liselotte Grschebina was born in the German Empire which was founded on 01-01-1871.,"Liselotte Grschebina was born in the German Empire founded on January 1, 1871."
AmeriGas numberOfEmployees 8500 ,AmeriGas has 8500 employees.,"AmeriGas has 8,500 employees."
Brandon_Carter birthDate 1942-01-01 Brandon_Carter birthPlace England Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter knownFor Carter_constant Brandon_Carter knownFor No-hair_theorem Brandon_Carter professionalField General_relativity ,Brandon Carter was born on 1 January 1942 in England. He is known for the Carter constant and the No-hair theorem. His doctoral advisor was Dennis William Sciama. He is a general relativity professional.,"Born in England on 01-01-1942, Brandon Carter is a professional in the field of general relativity who was previously supervised by Dennis William Sciama, his doctoral advisor. He is known for the Carter constant as well as the No-hair theorem."
"1634:_The_Bavarian_Crisis author Eric_Flint 1634:_The_Bavarian_Crisis precededBy ""DeMarce short stories in the The Grantville Gazettes"" ","1634: The Bavarian Crisis, written by Eric Flint, was preceded by DeMarce short stories in the Grantville Gazettes.",DeMarce short stories in the Grantville Gazettes preceded 1634: The Bavarian Crisis. Its author is Eric Flint.
The_Fellowship_of_the_Ring author J._R._R._Tolkien The_Fellowship_of_the_Ring literaryGenre Fantasy_(genre) ,"The Fellowship of the Ring, written by J.R.R. Tolkien, is a fantasy novel.","The Fellowship of the Ring, which was written by J.R.R. Tolkien, is included in the Fantasy genre.."
Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Campeonato_Brasileiro_Série_C country Brazil Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C ,"Agremiação Sportiva Arapiraquense is located in Estádio Municipal Coaracy da Mata Fonseca, in Arapiraca. They have 17000 members and played in the Campeonato Brasileiro Série C league in 2015. Vila Nova Futebol Clube are the champions of that league.",Agremiação Sportiva Arapiraquense has 17000 members. In 2015 they played in the Campeonato Brasileiro Série C league from Brazil and Vila Nova Futebol Clube were champions at the league. The Estádio Municipal Coaracy da Mata Fonseca is the name of the ground of Agremiação Sportiva Arapiraquense and is in Arapiraca.
Hypermarcas foundingDate 2001-01-01 Hypermarcas industry Pharmaceuticals Hypermarcas product Healthcare Hypermarcas product Cosmetics ,"Hypermarcas, founded on January 1, 2001, is a pharmaceutical company that produces healthcare and cosmetics.","Founded on January 1, 2001, Hypermarcas is a pharmaceutical company that makes healthcare products and sells cosmetics."
The_Fellowship_of_the_Ring author J._R._R._Tolkien The_Fellowship_of_the_Ring precededBy The_Hobbit The_Fellowship_of_the_Ring publisher George_Allen_&_Unwin The_Fellowship_of_the_Ring releaseDate 1954-07-29 ,The Fellowship of the Ring was written by J.R.R. Tolkien and published by George Allen & Unwin. It was preceded by The Hobbit and was released on 29 July 1954.,"The author of the Fellowship of the Ring is J.R.R. Tolkien, and it was published by George Allen & Unwin on July 29, 1954. The Hobbit came before it."
Abraham_A._Ribicoff birthPlace United_States Abraham_A._Ribicoff spouse Casey_Ribicoff Abraham_A._Ribicoff successor John_N._Dempsey ,Abraham A. Ribicoff was born in the United States and was married to Casey Ribicoff. He was succeeded by John N. Dempsey.,Abraham A. Ribicoff was born in the USA and was married to Casey Ribicoff. He was succeeded by John N. Dempsey.
Aaron_Turner associatedBand/associatedMusicalArtist Old_Man_Gloom Aaron_Turner genre Black_metal ,"Aaron Turner, who performs black metal music, is associated with Old Man Gloom.",Aaron Turner played for the band Old Man Gloom and is a performer of black metal.
John_Mills birthPlace North_Elmham It's_Great_to_Be_Young_(1956_film) starring John_Mills ,"John Mills, who was born in North Elmham, starred in the 1956 film It's Great to Be Young.","It's Great to Be Young (1956) stars John Mills, who was born in North Elmham."
McVeagh_of_the_South_Seas director Cyril_Bruce McVeagh_of_the_South_Seas imdbId 0004319 ,Cyril Bruce is the director of McVeagh of the South Seas which has an IMDb ID of 0004319.,"The movie McVeagh of the South Seas, directed by Cyril Bruce, has an IMDb id of 0004319."
"Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense nickname ""''Alvinegro"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 ","Agremiação Sportiva Arapiraquense, nicknamed Alvinegro, has 17000 members and plays in the Campeonato Brasileiro Série C league.","Agremiacao Sportiva Arapiraquense (nickname: ""Alvinegro"") has 17000 members, playing in the Campeonato Brasileiro Serie C league."
Bedford_Aerodrome cityServed Bedford_Autodrome Bedford_Aerodrome icaoLocationIdentifier EGBF Bedford_Aerodrome location Thurleigh Bedford_Aerodrome operatingOrganisation MotorSport_Vision Bedford_Aerodrome runwayLength 1095.0 ,Bedford Aerodrome is located in Thurleigh and serves the city of Bedford. It is operated by Motor Sport Vision and has a runway length of 1095.0. Its ICAO location identifier is EGBF.,"Bedford Aerodrome in Thurleigh, serves the Bedford Autodrome and is run by MotorSport Vision. The runway length at the aerodrome is 1095 and its ICAO location identifier is EGBF."
New_Hampshire bird Purple_finch Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California ,"Alan Shepard was born in New Hampshire, where the purple finch is the state bird. He died in California.","The Purple Finch is a New Hampshire bird, where Alan Shepard was born in, and he died in California."
Turkey percentageOfAreaWater 1.3 ,Turkey has a water area of 1.3 percent.,1.3 percent of the area of Turkey is water.
Lady_Anne_Monson birthPlace Kingdom_of_England Lady_Anne_Monson birthPlace Darlington Darlington gridReference NZ289147 Darlington region North_East_England ,"Lady Anne Monson was born in Darlington, Kingdom of England. Darlington has the grid reference NZ289147 and is located in the North East of England.",Lady Anne Monson was born in Darlington which is in the North East England region. NZ289147 is the OS grid reference for Darlington.
ALCO_RS-3 engine V12_engine ALCO_RS-3 length 17068.8 (millimetres) ,The ALCO RS-3 has a V12 engine and is 17068.8 millimetres long.,The length of the V12 ALCO RS-3 is 17068.8 millimetres.
Bionico country Mexico Bionico course Dessert Bionico dishVariation Cottage_cheese ,Bionico is a dessert found in Mexico. It can be varied by using cottage cheese.,Bionico is a dessert food using cottage cheese and can be found in Mexico.
Aleksandr_Prudnikov birthDate 1989-02-24 Aleksandr_Prudnikov club FC_Amkar_Perm FC_Amkar_Perm manager Gadzhi_Gadzhiyev Aleksandr_Prudnikov youthclub FC_Spartak_Moscow ,"Aleksandr Prudnikov was born on 24 February 1989 and played for FC Spartak Moscow's youth team. He plays for FC Amkar Perm, the manager of which, is Gadzhi Gadzhiyev.","Aleksandr Prudnikov was born 02-24-1989, and currently plays for FC Amkar Perm, managed by Gadzhi Gadzhiyev. Aleksandr also played for FC Spartak Moscow's youth team."
