eid,size,dataset_type,category,shape_type,data_unit,sentence
Id25,4,it,University,sibling,Accademia_di_Architettura_di_Mendrisio academicStaffSize 100 Accademia_di_Architettura_di_Mendrisio city Mendrisio Accademia_di_Architettura_di_Mendrisio established 1996 Accademia_di_Architettura_di_Mendrisio numberOfStudents 600,L'Accademia di Architettura di Mendrisio è stata fondata nel 1996 e conta 600 studenti e un personale accademico di 100 persone.
Id295,4,it,Food,mixed,Batchoy country Philippines Philippines ethnicGroup Ilocano_people Philippines ethnicGroup Igorot_people Philippines language Philippine_Spanish,"Il popolo Ilocano e il popolo Igorot sono gruppi etnici delle Filippine, dove la lingua parlata è lo spagnolo filippino e il batchoy è un piatto tradizionale."
Id24,2,it,Airport,chain,Madrid country Spain Adolfo_Suárez_Madrid–Barajas_Airport location Madrid,"L'aeroporto Adolfo Suarez Madrid-Barajas si trova a Madrid, in Spagna."
Id31,6,it,Monument,mixed,"Atatürk_Monument_(İzmir) designer Pietro_Canonica Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Turkey leader Ahmet_Davutoğlu Turkey leaderTitle President_of_Turkey Atatürk_Monument_(İzmir) location Turkey Atatürk_Monument_(İzmir) material ""Bronze""","Il presidente Ahmet Davutoglu è il leader della Turchia, patria del monumento ad Atatürk (Smirne). Il monumento è stato progettato in bronzo da Pietro Canonica e inaugurato il 27 luglio 1932 a Smirne."
Id101,3,it,SportsTeam,sibling,AEK_Athens_F.C. ground Greece AEK_Athens_F.C. league Superleague_Greece AEK_Athens_F.C. numberOfMembers 69618,"L'AEK Athens F.C ha 69618 soci, ha sede in Grecia e gioca nella Superlega greca."
Id217,2,it,Food,sibling,Binignit country Philippines Binignit ingredient Taro,"Il Binignit è un piatto delle Filippine, i cui ingredienti includono il taro."
Id164,2,it,Airport,sibling,Ashgabat_International_Airport location Ashgabat Ashgabat_International_Airport runwayLength 2989.0,L'aeroporto internazionale di Ashgabat ha una pista di 2989 metri.
Id11,4,it,University,sibling,Accademia_di_Architettura_di_Mendrisio academicStaffSize 100 Accademia_di_Architettura_di_Mendrisio city Mendrisio Accademia_di_Architettura_di_Mendrisio country Switzerland Accademia_di_Architettura_di_Mendrisio numberOfStudents 600,"L'Accademia di Architettura di Mendrisio a Mendrisio, in Svizzera, ha 600 studenti e 100 dipendenti."
Id242,1,it,SportsTeam,,Stuart_Parker_(footballer) club Blackburn_Rovers_F.C.,Stuart Parker (calciatore) è stato al Blackburn Rovers FC.
Id33,4,it,University,sibling,Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700,"Affiliato alla Visvesvaraya Technological University, l'Acharya Institute of Technology di Bangalore è stato fondato nel 2000 e conta attualmente 700 studenti post-laurea iscritti."
Id32,2,it,Food,sibling,Bionico course Dessert Bionico ingredient Granola,Il Bionico è un dessert che include l'ingrediente granola.
Id297,3,it,Food,mixed,Batchoy country Philippines Philippines ethnicGroup Moro_people Philippines language Philippine_Spanish,"Il batchoy viene consumato nelle Filippine, dove il popolo Moro è un gruppo etnico e la lingua utilizzata è nota come spagnolo filippino."
Id169,4,it,Building,mixed,New_York_City country United_States New_York_City isPartOf New_York New_York_City isPartOf Manhattan Asser_Levy_Public_Baths location New_York_City,"Gli Asser Levy Public Baths si trovano a Manhattan, New York City, Stati Uniti."
Id59,1,it,Building,,AC_Hotel_Bella_Sky_Copenhagen tenant Marriott_International,L'affittuario dell'AC Hotel Bella Sky Copenhagen è Marriott International.
Id89,2,it,Airport,sibling,"Allama_Iqbal_International_Airport location Punjab,_Pakistan Allama_Iqbal_International_Airport runwayLength 3360.12","La pista dell'aeroporto internazionale Allama Iqbal di Punjab, Pakistan, è lunga 3360,12 metri."
Id73,1,it,Food,,Bacon_sandwich ingredient Brown_sauce,La salsa marrone è un ingrediente del Bacon Sandwich.
Id25,3,it,Building,sibling,"200_Public_Square completionDate 1985 200_Public_Square floorCount 45 200_Public_Square location ""United States""","200 Public Square, Stati Uniti, completato nel 1985, ha 45 piani."
Id203,4,it,Airport,mixed,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York country United_States Saranac_Lake,_New_York isPartOf Harrietstown,_New_York","Lake Placid, New York, e Saranac Lake, parte di Harrietstown a New York, Stati Uniti, sono serviti dall'aeroporto Adirondack Regional."
Id136,1,it,SportsTeam,,Azerbaijan_Premier_League champions Qarabağ_FK,Il Qarabağ FK è campione della Premier League dell'Azerbaigian.
Id171,1,it,Airport,,"Ardmore_Airport_(New_Zealand) runwayName ""07/25""","07/25 è il nome della pista dell'aeroporto di Ardmore, in Nuova Zelanda."
Id17,2,it,SportsTeam,chain,AZAL_PFK ground AZAL_Arena AZAL_Arena location Shuvalan,L'AZAL Arena si trova a Shuvalan ed è il campo dell'AZAL PFK.
Id132,4,it,Building,sibling,"Ampara_Hospital bedCount 476 Ampara_Hospital country Sri_Lanka Ampara_Hospital region Ampara_District Ampara_Hospital state Eastern_Province,_Sri_Lanka","L'ospedale di Amapara ha 476 posti letto e si trova nel distretto di Ampara, uno stato della provincia orientale dello Sri Lanka."
Id48,2,it,SportsTeam,chain,Jorge_Humberto_Rodríguez club El_Salvador_national_football_team A.D._Isidro_Metapán manager Jorge_Humberto_Rodríguez,Jorge Humberto Rodríguez dirige l'A.D. Isidro Metapán e gioca nella nazionale di calcio di El Salvador.
Id134,5,it,Airport,mixed,"Appleton_International_Airport cityServed Appleton,_Wisconsin Greenville,_Wisconsin country United_States Greenville,_Wisconsin isPartOf Ellington,_Wisconsin Appleton,_Wisconsin isPartOf Grand_Chute,_Wisconsin Appleton_International_Airport location Greenville,_Wisconsin","L'aeroporto internazionale di Appleton, che serve la città di Appleton, si trova a Greenville, Wisconsin, negli Stati Uniti. Greenville fa parte di Ellington e Appleton fa parte di Grand Chute."
Id169,3,it,Food,sibling,Bandeja_paisa country Colombian_cuisine Bandeja_paisa ingredient Lemon Bandeja_paisa region Antioquia_Department,"La bandeja paisa, a base di limone, è una cucina tipica colombiana diffusa nel dipartimento di Antioquia."
Id24,2,it,ComicsCharacter,sibling,"Ballistic_(comicsCharacter) alternativeName ""Kelvin Mao"" Ballistic_(comicsCharacter) creator ""Michael Manley""","Michael Manley ha creato il personaggio dei fumetti, Ballistic, che ha il nome alternativo di Kelvin Mao."
Id17,2,it,Astronaut,sibling,Alan_Shepard birthPlace New_Hampshire Alan_Shepard title Chief_of_the_Astronaut_Office,"Alan Shepard, nato nel New Hampshire, ricoprì la carica di capo dell'ufficio astronauti."
Id92,4,it,Building,sibling,"Adisham_Hall architecturalStyle ""Tudor and Jacabian"" Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Haputale",La Adisham Hall è stata costruita tra il 1927 e il 1931 a Haputale in stile Tudor e Jacabian.
Id127,2,it,Airport,sibling,Angola_International_Airport cityServed Luanda Angola_International_Airport runwayLength 4000.0,L'aeroporto internazionale dell'Angola serve Luanda e la sua pista è lunga 4000 metri.
Id54,5,it,University,sibling,School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University affiliation European_University_Association School of Business and Social Sciences at the Aarhus University city Aarhus School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University established 1928,"La Scuola di Economia e Scienze Sociali dell'Università di Aarhus è stata fondata ad Aarhus, in Danimarca, nel 1928. La Scuola è affiliata all'Associazione delle Università Europee e conta 737 membri del personale accademico."
Id11,1,it,SportsTeam,,A.C._Cesena league Serie_B,L'AC Cesena milita nel campionato di Serie B.
Id8,1,it,SportsTeam,,A.C._Cesena ground Cesena,Il terreno dell'A.C. Cesena si trova a Cesena.
Id70,1,it,Building,,Addis_Ababa country Ethiopia,Addis Abeba si trova in Etiopia.
Id88,2,it,Food,sibling,Ayam_penyet ingredient Fried_chicken Ayam_penyet region Malaysia,Il pollo fritto è un ingrediente del popolare piatto malese Ayam penyet.
Id28,6,it,University,sibling,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700 Acharya_Institute_of_Technology state Karnataka","L'Acharya Institute of Technology è stato fondato nel 2000 e si trova a Bangalore, nello stato indiano del Karnataka. Conta 700 studenti post-laurea ed è collegato alla Visvesvaraya Technological University."
Id28,2,it,SportsTeam,chain,Rolando_Maran club F.C._Bari_1908 A.C._Chievo_Verona manager Rolando_Maran,"L'Associazione Calcio Chievo Verona è diretta da Rolando Maran, che ha lavorato nella FC Bari 1908."
Id140,4,it,SportsTeam,mixed,Peter_Stöger club SK_Vorwärts_Steyr Peter_Stöger club SK_Rapid_Wien Peter_Stöger club SC_Wiener_Neustadt 1._FC_Köln manager Peter_Stöger,Peter Stöger ha giocato sia per l'SC Wiener Neustadt che per l'SK Vorwarts Steyr. Ora è dirigente del 1 FC Colonia e gioca per la squadra SK Rapid Wien.
Id5,1,it,Athlete,,AZ_Alkmaar ground AFAS_Stadion,L'AFAS Stadion è il campo dell'AZ Alkmaar.
Id27,4,it,ComicsCharacter,mixed,"Bibbo_Bibbowski creator Jerry_Ordway Bibbo_Bibbowski creator Marv_Wolfman Bibbo_Bibbowski fullName ""Bo Bibbowski"" Jerry_Ordway nationality Americans",Marv Wolfman e l'americano Jerry Ordway hanno creato Bo (nome completo Bibbo) Bibbowski.
Id157,2,it,Food,sibling,Bandeja_paisa country Colombian_cuisine Bandeja_paisa ingredient Avocado,La Bandeja paisa colombiana include l'ingrediente avocado.
Id147,4,it,Building,mixed,Asilomar_Conference_Grounds architect Julia_Morgan Julia_Morgan birthPlace San_Francisco Julia_Morgan significantBuilding Los_Angeles_Herald-Examiner Julia_Morgan significantBuilding Riverside_Art_Museum,"Julia Morgan è nata a San Francisco e ha progettato molti edifici significativi, tra cui il Los Angeles Herald Examiner Building, l'Asilomar Conference Grounds e il Riverside Art Museum."
Id113,2,it,SportsTeam,sibling,"AFC_Ajax fullName ""Amsterdamsche Football Club Ajax"" AFC_Ajax numberOfMembers 53502","AFC Ajax, nome completo, ""Amsterdamsche Football Club Ajax"" ha 53502 membri."
Id84,2,it,Building,sibling,Adare_Manor architect Philip_Charles_Hardwick Adare_Manor completionDate 1862,"Philip Charles Hardwick fu l'architetto di Adare Manor, completato nel 1862."
Id34,4,it,Astronaut,sibling,"Buzz_Aldrin birthPlace Glen_Ridge,_New_Jersey Buzz_Aldrin nationality United_States Buzz_Aldrin occupation Fighter_pilot Buzz_Aldrin status ""Retired""","Buzz Aldrin è un cittadino degli Stati Uniti. È nato a Glen Ridge, nel New Jersey. Era un pilota di caccia e ora si è ritirato."
Id47,2,it,SportsTeam,chain,Jorge_Humberto_Rodríguez club C.D._Águila A.D._Isidro_Metapán manager Jorge_Humberto_Rodríguez,"L'allenatore dell'A.D. Isidro Metapán è Jorge Humberto Rodriguez, membro del C.D. Aguila."
Id9,2,it,SportsTeam,chain,Jens_Härtel club FC_Sachsen_Leipzig 1._FC_Magdeburg manager Jens_Härtel,Jens Härtel ha diretto l'1 FC Magdeburg. Ha rappresentato la squadra FC Sachsen Leipzig.
Id24,3,it,University,sibling,"Acharya_Institute_of_Technology academicStaffSize ""~500"" Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology motto ""Nurturing Excellence""","L'Acharya Institute of Technology in India ha uno staff di circa 500 persone e il motto dell'università è ""coltivare l'eccellenza""."
Id62,5,it,University,mixed,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Visvesvaraya_Technological_University city Belgaum Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000","L'Acharya Institute of Technology, fondato in India nel 2000, si trova a Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. È affiliata alla Visvesvaraya Technological University di Belgaum."
Id181,3,it,Building,mixed,New_York_City isPartOf New_York New_York_City isPartOf Manhattan Asser_Levy_Public_Baths location New_York_City,"I bagni pubblici Asser Levy si trovano a Manhattan, New York City, New York."
Id66,1,it,Building,,Adare_Manor completionDate 1862,La costruzione di Adare Manor fu completata nel 1862.
Id67,4,it,SportsTeam,sibling,"A.F.C._Fylde fullName ""Association Football Club Fylde"" A.F.C._Fylde ground Lancashire A.F.C._Fylde numberOfMembers 3180 A.F.C._Fylde season 2014",L'A.F.C. Fylde (nome completo Association Football Club Fylde) si trova nella contea del Lancashire. La squadra ha disputato la stagione 2014 e conta 3180 soci.
Id160,4,it,Food,mixed,Antioquia_Department country Colombia Lemon family Rutaceae Bandeja_paisa ingredient Lemon Bandeja_paisa region Antioquia_Department,"La bandeja paisa proviene dal dipartimento di Antioquia, in Colombia. Uno degli ingredienti è il limone, membro della famiglia delle Rutaceae."
Id206,1,it,Building,,New_York_City country United_States,New York City si trova negli Stati Uniti.
Id139,4,it,SportsTeam,mixed,Peter_Stöger club SK_Vorwärts_Steyr Peter_Stöger club FC_Admira_Wacker_Mödling Peter_Stöger club SC_Wiener_Neustadt 1._FC_Köln manager Peter_Stöger,"Peter Stöger milita nel club SK Vorwarts Steyr ed è affiliato al club SC Wiener Neustadt. Attualmente è un giocatore dell'FC Admira Wacker Modling, mentre è un dirigente del 1.FC Colonia."
Id193,3,it,Food,mixed,Batagor dishVariation Siomay Siomay dishVariation Shumai Siomay ingredient Peanut_sauce,"Batagor, Shumai e Siomay (che include la salsa di arachidi) sono varianti dello stesso piatto."
Id151,3,it,Building,mixed,"Asherton,_Texas country United_States Asherton,_Texas isPartOf Dimmit_County,_Texas Asher_and_Mary_Isabelle_Richardson_House location Asherton,_Texas","La casa di Asher e Mary Isabelle Richardson si trova ad Asherton, nella contea di Dimmit, Texas. Stati Uniti."
Id43,5,it,Food,mixed,Bandeja_paisa country Colombian_cuisine Avocado family Lauraceae Bandeja_paisa ingredient Avocado Avocado order Laurales Bandeja_paisa region Paisa_Region,"La pianta dell'avocado appartiene alla famiglia delle Lauraceae e all'ordine delle Laurales. È un ingrediente del piatto colombiano Bandeja paisa, originario della regione di Paisa."
Id3,3,it,SportsTeam,mixed,Peter_Stöger club Austria_national_football_team Peter_Stöger club FK_Austria_Wien 1._FC_Köln manager Peter_Stöger,Peter Stöger è attualmente all'FK Austria Vienna e dirige l'FC Colonia; gioca anche a livello internazionale per l'Austria.
Id110,1,it,Food,,Bandeja_paisa ingredient Fried_egg,L'uovo fritto è un ingrediente della Bandeja paisa.
Id77,2,it,Building,chain,Adare isPartOf Munster Adare_Manor location Adare,"Adare Manor si trova ad Adare, Munster."
Id136,2,it,SportsTeam,sibling,AZ_Alkmaar numberOfMembers 17023 AZ_Alkmaar season 2014–15_Eredivisie,"L'AZ Alkmaar, che conta 17023 soci, ha giocato nella Eredivisie nel 2014-15."
Id120,2,it,SportsTeam,sibling,AFC_Ajax_(amateurs) league Hoofdklasse AFC_Ajax_(amateurs) numberOfMembers 5000,"L'AFC Ajax, i cui dilettanti giocano nel campionato Hoofdklasse, conta 5000 membri."
Id176,4,it,Airport,mixed,"Egg_Harbor_Township,_New_Jersey country United_States Egg_Harbor_Township,_New_Jersey isPartOf New_Jersey Egg_Harbor_Township,_New_Jersey isPartOf Atlantic_County,_New_Jersey Atlantic_City_International_Airport location Egg_Harbor_Township,_New_Jersey","L'aeroporto internazionale di Atlantic City si trova nella cittadina di Egg Harbor, New Jersey, negli Stati Uniti, e fa parte della Contea di Atlantic, New Jersey."
