eid,size,dataset_type,category,shape_type,data_unit,sentence
Id36,1,en,Astronaut,,"Buzz_Aldrin birthPlace Glen_Ridge,_New_Jersey",Buzz Aldrin was born in Glen Ridge New Jersey.
Id115,2,en,Building,chain,Mason_School_of_Business country United_States Alan_B._Miller_Hall tenant Mason_School_of_Business,Mason School of Business is a tenant of Alan B. Miller Hall which is located in the United States.
Id123,4,en,Building,mixed,"Mason_School_of_Business country United_States Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall location Williamsburg,_Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary","The College of William and Mary is the owner of the Alan B. Miller Hall in Williamsburg, Virginia. The current tenant is the US based Mason School of Business."
Id18,3,en,SportsTeam,mixed,Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Campeonato_Brasileiro_Série_C country Brazil Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C,Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league in brazil. The Vila Nova Futebol Clube were champions at the Campeonato Brasileiro Série C.
Id30,1,en,Airport,,Adirondack_Regional_Airport runwayLength 1219.0,The runway length of Adirondack Regional Airport is 1219.0.
Id79,6,en,Astronaut,sibling,"William_Anders almaMater ""AFIT, M.S. 1962"" William_Anders birthDate ""1933-10-17"" William_Anders birthPlace British_Hong_Kong William_Anders dateOfRetirement ""1969-09-01"" William_Anders occupation Fighter_pilot William_Anders status ""Retired""",William Anders was a fighter pilot born in British Hong Kong on October 17 1933. He received an M.S. from AFIT in 1962. He retired on 1969-09-01.
Id53,1,en,Astronaut,,New_Hampshire bird Purple_finch,The New Hampshire state bird is the purple finch.
Id116,1,en,Food,,Bandeja_paisa ingredient Rice,Rice is an ingredient in bandeja paisa.
Id120,4,en,SportsTeam,mixed,"St._Vincent–St._Mary_High_School city Akron,_Ohio St._Vincent–St._Mary_High_School country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School St._Vincent–St._Mary_High_School state Ohio","Akron Summit Assault's ground is located at St. Vincent-St. Mary High School in the city of Akron, Ohio, United States."
Id119,2,en,SportsTeam,chain,AFC_Ajax_(amateurs) ground Sportpark_De_Toekomst Sportpark_De_Toekomst tenant Ajax_Youth_Academy,"AFC Ajax (amateurs)'s ground is Sportpark De Toekomst, with Ajax Youth Academy as tenant."
Id19,3,en,Building,sibling,"Alan_B._Miller_Hall buildingStartDate ""30 March 2007"" Alan_B._Miller_Hall location Williamsburg,_Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary","Alan B. Miller Hall, the building of which began 30 March, 2007, is located in Williamsburg, Virginia and owned by the College of William and Mary."
Id2,6,en,Monument,sibling,"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument country ""United States"" 11th_Mississippi_Infantry_Monument location Seminary_Ridge 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania 11th_Mississippi_Infantry_Monument state ""Pennsylvania""","The 11th Mississippi Infantry Monument is located in the Seminary Ridge, Gettysburg, Adams County, Pennsylvania, USA. It is categorised as a contributing property."
Id36,1,en,Monument,,Turkey leader Ahmet_Davutoğlu,Ahmet Davutoğlu is Turkey's leader.
Id35,5,en,University,mixed,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Visvesvaraya_Technological_University city Belgaum Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology president ""B.M. Reddy""",The Acharya Institute of Technology in India was established in 2000. It is affiliated with the Visvesvaraya Technological University in Belgaum and the president is B.M. Reddy.
Id156,1,en,Airport,,"Appleton_International_Airport location Greenville,_Wisconsin","The Appleton International Airport is in Greenville, Wisconsin."
Id158,2,en,Food,sibling,Bandeja_paisa country Colombian_cuisine Bandeja_paisa ingredient Black_pudding,Black pudding is an ingredient in the Colombian dish Bandeja paisa.
Id229,1,en,SportsTeam,,Rolando_Maran club Varese_Calcio_S.S.D.,Rolando Maran used to be at Varese Calcio S.S.D.
Id20,3,en,Food,sibling,Amatriciana_sauce country Italy Amatriciana_sauce ingredient Pecorino_Romano Amatriciana_sauce region Lazio,"Amatriciana, a sauce from Lazio, Italy, contains pecorino romano."
Id49,3,en,University,sibling,School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University affiliation European_University_Association School of Business and Social Sciences at the Aarhus University numberOfStudents 16000,"The School of Business and Social Sciences at the Aarhus University is affiliated to the European University Association. It has 737 staff and 16,000 students."
Id109,2,en,Food,sibling,"Bacon_sandwich alternativeName ""Bacon butty, bacon sarnie, rasher sandwich, bacon sanger, piece 'n bacon, bacon cob, bacon barm, bacon muffin"" Bacon_sandwich ingredient Brown_sauce","Brown sauce can be added to a bacon sandwich and its nicknames include bacon butty, bacon sarnie, rasher sandwich, bacon sanger, piece 'n bacon, bacon cob, bacon barm and bacon muffin."
Id32,4,en,Airport,sibling,"Adolfo_Suárez_Madrid–Barajas_Airport location Madrid Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 Adolfo_Suárez_Madrid–Barajas_Airport runwayName ""18L/36R""","Operated by ENAIRE, the Adolfo Suárez Madrid–Barajas Airport is in Madrid. It has a runway name 18L/36R and a runway length of 3500."
Id29,3,en,Airport,sibling,"Adolfo_Suárez_Madrid–Barajas_Airport location Paracuellos_de_Jarama Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 4100.0 Adolfo_Suárez_Madrid–Barajas_Airport runwayName ""18L/36R""",The Adolfo Suarez Madrid-Barajas airport is located in Paracuellos de Jarama. The runway name is 18L/36R and it has a length of 4100.0.
Id7,3,en,SportsTeam,mixed,Stuart_Parker_(footballer) club Drogheda_United_F.C. Stuart_Parker_(footballer) club Stockport_County_F.C. A.F.C._Blackpool manager Stuart_Parker_(footballer),Stuart Parker (football player of Drogheda United F.C.) managed AFC Blackpool. He was a member of Stockport County F.C.
Id213,2,en,Food,sibling,"Bhajji ingredient Vegetable Bhajji similarDish ""Pakora and other fritters made from wheat or corn flour""",Pakora and other fritters made from wheat or corn flour are similar to bhajji which uses vegetables as one of the ingredients.
Id59,1,en,Astronaut,,University_of_Texas_at_Austin president Gregory_L._Fenves,Gregory L. Fenves is the President of University of Texas at Austin.
Id182,2,en,Food,sibling,Batchoy country Philippines Batchoy ingredient Pork,Batchoy is eaten in the Philippines and one of the ingredients in it is pork.
Id145,3,en,Food,mixed,Bakewell_pudding dishVariation Bakewell_tart Bakewell_tart ingredient Shortcrust_pastry Bakewell_tart region Derbyshire_Dales,"A dish popular in the Derbyshire dales is bakewell tart which has the key ingredient of shortcrust pastry, a variant of this dish is bakewell pudding."
Id28,1,en,Airport,,"Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York","Adirondack Regional Airport serves the city of Saranac Lake, New York."
Id69,3,en,SportsTeam,mixed,Stuart_Parker_(footballer) club Irlam_Town_F.C. Stuart_Parker_(footballer) club Runcorn_F.C._Halton A.F.C._Blackpool manager Stuart_Parker_(footballer),The manager of A.F.C. Blackpool is Stuart Parker who is a member of the Irlam Town F.C and was a player for Runcorn FC Halton.
Id39,4,en,Monument,mixed,"14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield location Frederick_County,_Maryland 14th_New_Jersey_Volunteer_Infantry_Monument owningOrganisation National_Park_Service","The Monocacy National Battlefield in Frederick County, Maryland is the location of the 14th New Jersey Volunteer Infantry monument which was established on 11 July 1907. It was provided by the National Park Service."
Id53,3,en,ComicsCharacter,sibling,"Bolt_(comicsCharacter) alternativeName ""Larry Bolatinsky"" Bolt_(comicsCharacter) creator Paris_Cullins Bolt_(comicsCharacter) creator Gary_Cohn_(comics)","The creators of Bolt, the comic character with the alternative name of Larry Bolatinsky, are Gary Cohn and Paris Cullins."
Id23,2,en,Food,sibling,"Amatriciana_sauce dishVariation ""Onion, garlic, black pepper, chili"" Amatriciana_sauce dishVariation Garlic","Variations of Amatriciana sauce includes onion, garlic, black pepper, and chili."
Id259,1,en,Airport,,Port_Authority_of_New_York_and_New_Jersey headquarter New_York,Port Authority of New York and New Jersey's headquarter is New York.
Id95,1,en,Food,,Bakewell_tart ingredient Shortcrust_pastry,Shortcrust pastry is a main ingredient of a Bakewell tart.
Id20,1,en,Food,,Batchoy ingredient Chicken,Batchoy includes chicken.
Id10,1,en,ComicsCharacter,,"Asterix_(comicsCharacter) alternativeName ""Astérix""","The alternative name of Asterix (comics character) is ""Astérix""."
Id91,1,en,ComicsCharacter,,Sheldon_Moldoff nationality Americans,Sheldon Moldoff was an American national.
Id30,5,en,SportsTeam,mixed,"St._Vincent–St._Mary_High_School city Akron,_Ohio St._Vincent–St._Mary_High_School country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School Akron,_Ohio isPartOf Summit_County,_Ohio Akron,_Ohio leader Dan_Horrigan","Akron Summit Assault have their ground at St Vincent St Mary High School which is based in Akron, Summit County, Ohio in the United States. Dan Horrigan is the leader of Akron."
Id17,2,en,ComicsCharacter,sibling,Auron_(comicsCharacter) creator Karl_Kesel Auron_(comicsCharacter) creator Walt_Simonson,Walt Simonson and Karl Kesel created the comic character Auron.
Id199,3,en,Food,sibling,Beef_kway_teow country Singapore Beef_kway_teow ingredient Palm_sugar Beef_kway_teow region Indonesia,Palm sugar is an ingredient of beef kway teow. The dish is found in Indonesia and is a popular dish in Singapore.
Id15,2,en,Airport,chain,"Abilene_Regional_Airport cityServed Abilene,_Texas Abilene,_Texas country United_States","Abilene Regional Airport serves the city of Abilene in Texas, United States."
Id11,2,en,Building,sibling,"Adisham_Hall architecturalStyle ""Tudor and Jacabian"" Adisham_Hall location ""Haputale, Sri Lanka""","Adisham Hall, Haputale, Sri Lanka, is Tudor and Jacabian in style."
Id144,2,en,Food,sibling,Bakso country Indonesia Bakso ingredient Ground_beef,Ground beef is an ingredient of Bakso which is a dish from Indonesia.
Id36,3,en,Airport,mixed,"Afonso_Pena_International_Airport cityServed Curitiba Curitiba isPartOf Paraná_(state) Curitiba isPartOf South_Region,_Brazil","Afonso Pena International Airport servers curitiba, part of the Parane state in South Region of Brazil."
Id4,5,en,University,sibling,"AWH_Engineering_College academicStaffSize 250 AWH_Engineering_College city ""Kuttikkattoor"" AWH_Engineering_College country India AWH_Engineering_College established 2001 AWH_Engineering_College state Kerala","The AWH Engineering College in Kuttikkattoor, Kerala, India was established in 2001 and it has 250 academic staff."
Id42,1,en,SportsTeam,,A.F.C._Blackpool league North_West_Counties_Football_League,A.F.C. Blackpool is part of the North West Counties Football League.
Id140,1,en,SportsTeam,,Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube,Vila Nova Futebol Clube are the champions of Campeonato Brasileiro Serie C.
Id97,2,en,Food,chain,Bacon_Explosion country United_States United_States ethnicGroup Native_Americans_in_the_United_States,Native Americans are an ethnic group in USA which is the country of Bacon Explosion.
Id1,1,en,Monument,,Atatürk_Monument_(İzmir) designer Pietro_Canonica,Ataturk Monument was designed by Pietro Canonica.
Id4,3,en,Airport,chain,Tirstrup country Denmark Denmark language Greenlandic_language Aarhus_Airport location Tirstrup,"Aarhus Airport is located in Tirstrup, Denmark and Greenlandic is the official language in Denmark."
Id4,5,en,Monument,sibling,"Baku_Turkish_Martyrs'_Memorial dedicatedTo ""Ottoman Army soldiers killed in the Battle of Baku"" Baku_Turkish_Martyrs'_Memorial designer ""Hüseyin Bütüner and Hilmi Güner"" Baku_Turkish_Martyrs'_Memorial location Azerbaijan Baku_Turkish_Martyrs'_Memorial material ""Red granite and white marble"" Baku_Turkish_Martyrs'_Memorial nativeName ""Türk Şehitleri Anıtı""","Baku Turkish Martyrs' Memorial, made of red granite and white marble, is dedicated to the Ottoman Army soldiers killed in the Battle of Baku and was designed by Huseyin Butuner and Hilmi Guner. The memorial is known in Turkish as Turk Sehitleri Aniti and can be found in Azerbaijan."
Id17,2,en,University,sibling,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology country ""India""",Acharya Institute of Technology in India is affiliated with Visvesvaraya Technological University.
Id29,5,en,SportsTeam,mixed,"St._Vincent–St._Mary_High_School city Akron,_Ohio Akron,_Ohio country United_States Akron_Summit_Assault ground St._Vincent–St._Mary_High_School Akron,_Ohio isPartOf Summit_County,_Ohio Akron,_Ohio leader Dan_Horrigan","St. Vincent–St. Mary High School is located in the city of Akron, Ohio, USA. The school is the ground of Akron Summit Assault. The city is part of Summit County, Ohio. It is led by Dan Horrigan."
Id141,1,en,Airport,,"Angola_International_Airport runwayName ""South Runway""","The name of Angola International Airport runway is ""South Runway""."
Id83,3,en,Airport,sibling,"Allama_Iqbal_International_Airport location Pakistan Allama_Iqbal_International_Airport runwayLength 3310.0 Allama_Iqbal_International_Airport runwayName ""18L/36R""","The 18L/36R runway in Allama Iqbal International airport in Pakistan, has a length of 3310.0."
Id20,3,en,Monument,sibling,"Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Atatürk_Monument_(İzmir) location Turkey Atatürk_Monument_(İzmir) material ""Bronze""","The bronze Ataturk monument is located in Izmir, Turkey and was inaugurated on 27 July 1932."
Id55,4,en,Building,mixed,Chicago country United_States Chicago isPartOf Illinois Illinois language English_language 300_North_LaSalle location Chicago,"300 North LaSalle is located in Chicago, Illinois in the U.S. where the English language is spoken."
Id104,4,en,Food,sibling,"Bacon_sandwich alternativeName ""Bacon butty, bacon sarnie, rasher sandwich, bacon sanger, piece 'n bacon, bacon cob, bacon barm, bacon muffin"" Bacon_sandwich country United_Kingdom Bacon_sandwich dishVariation BLT Bacon_sandwich ingredient Ketchup","Bacon sandwiches are popular in the UK and variations include the BLT. It can also be known as a bacon butty, a bacon sarnie, a rasher sarnie, bacon sanger, piece 'n bacon, bacon cob, bacon barm and bacon muffin. Ketchup can be added to a bacon sandwich."
